predicciones_lr,predicciones_lasso,predicciones boost
1377.156468013237,1388.9261717685158,1296.9869329101243
2524.5182659023308,2345.1712273574794,2105.235434528488
1865.156468013237,1940.413303381666,1942.9545346018324
3965.156468013237,4183.059694305235,4359.978896599647
2165.156468013237,2174.9604945288097,885.1090566395291
1905.156468013237,1750.7582689018625,1745.751023653296
-862.8435319867631,-977.8419384717777,110.7107234760575
2451.156468013237,2234.3458005362913,2158.931583216307
481.1564680132369,367.77298972700714,526.9383678472865
3583.156468013237,4224.999030715237,4359.978896599647
1429.156468013237,1400.4072412697597,1282.9584059269985
2317.156468013237,2104.0690944276366,1985.8243859170216
1773.156468013237,2017.9860540999468,1308.202919719788
2385.156468013237,2558.7748912722354,2731.4404365204055
2685.156468013237,2766.038968121383,2877.8068436206586
1961.156468013237,1978.3287183315817,1922.715353907856
1985.156468013237,1827.0628540853702,1954.3596091941017
1.1564680132369176,23.37988455480786,500.7359400376627
3594.8978892152636,3102.5897854854193,2878.9284450209593
3487.156468013237,3712.8875597681445,3387.838518664032
2769.156468013237,2714.4994523970963,2811.302747617421
3837.156468013237,3647.3089402961705,3667.267454608303
2325.156468013237,2181.9115584612355,1976.5732377145619
2297.156468013237,2249.3377297525562,2147.815982376026
3941.156468013237,3879.337760008265,4052.35235333096
2355.156468013237,2585.925687241779,1864.0196562165381
2881.156468013237,2674.5334234483007,2687.6516845233264
2073.156468013237,1939.8615883677646,1956.9830615849583
765.6899180607195,736.9317563129855,754.442609080737
3773.156468013237,3712.3021797903566,3985.273250423847
101.15646801323692,534.9006606228868,429.0903063760025
1553.156468013237,1999.7176861314967,938.0981159967532
-170.84353198676308,-275.0499627473039,602.5771811901085
931.1564680132369,878.3532328640658,955.5343369747516
2858.5182659023308,2786.1142806554735,2328.4451663165487
5549.2672216685405,5448.7419114138775,6383.865679367732
1025.156468013237,1040.509145136231,924.9564745267776
2509.156468013237,3011.1263692424745,2877.8068436206586
684.2830364766672,646.0307108703882,685.8324539856576
3103.156468013237,3194.85714622626,2986.2535143006494
1021.1564680132369,871.8432687939846,855.4467492229062
3381.156468013237,3072.820363219146,2880.3331101288977
3969.156468013237,4184.0461847377,4359.978896599647
893.1564680132369,783.9796543790081,825.7220737422633
3765.156468013237,3609.39319874998,3962.145981974473
1321.2672216685405,1236.6738170898393,1229.0233105134864
-282.8435319867631,-384.41547044862637,436.802527907387
2591.156468013237,2826.9891669027847,2629.3813090317585
3277.461114328148,3429.1682931762653,4451.017190649376
2837.156468013237,3045.3995273380087,2868.9280355366286
2147.1746633619114,1955.1514899702863,1935.0742364681873
1889.156468013237,1973.357286304143,1934.7261745530468
3405.156468013237,3478.0910223437477,3729.512835325578
3433.156468013237,3664.5165456145623,3387.838518664032
2429.156468013237,2516.966625405318,2301.4583964122776
2501.156468013237,2737.665306771667,2220.759721286658
2839.156468013237,2776.8375786619163,2745.276972442534
2737.156468013237,2749.4164161845038,2781.4552732792645
1432.5182659023308,1088.4453838712486,1082.8121653953017
3649.156468013237,3479.1164926413257,3813.5738577316883
1533.156468013237,1383.9157598759648,1294.3634805192678
3089.156468013237,2881.705409619476,2742.7546026683895
5047.156468013237,5276.525868895221,6199.0741525586855
3141.156468013237,2972.0154335867837,2839.080561198472
605.1564680132369,737.7516714985545,798.9445135542865
3971.0676086207923,3932.0693212770257,4038.5081395600896
977.1564680132369,1011.0763485250507,914.3211288058665
3196.0265928569265,3683.454763156964,3385.3161488898877
1473.156468013237,1450.9602665615816,1299.7937353358461
4366.923934130963,3579.7453127799927,4126.260732359022
1781.156468013237,2233.758793169908,909.1778317598717
2847.1229361029973,2797.6892805746147,2811.302747617421
1017.1564680132369,846.3564339126652,818.081589529224
-1254.843531986763,-786.6486985456079,227.3619388411777
4059.742798044134,3993.972345527006,4107.254878047379
1637.156468013237,1492.6905726982732,1509.3761338961929
724.0303563222104,693.9669496054061,754.442609080737
4603.156468013237,4696.157655684793,5562.153021019708
3138.720981897066,2714.6305229401814,2877.8068436206586
1977.156468013237,2051.1610970689044,1934.1591570832054
1945.156468013237,1945.3780843690474,811.5701489190316
5017.156468013237,5232.139796336613,5749.350314014129
2119.461114328148,2154.491049176374,1968.3859407348941
4213.156468013237,4039.086242593211,4081.01500593532
-434.8435319867631,-380.90428413732934,501.2409137155579
2935.82202361051,2882.0027288131823,2811.302747617421
869.4611143281484,935.2065387601069,906.6806445928271
3213.156468013237,3158.8420673122764,2935.432131539866
645.1564680132369,594.8376816442697,682.248226728415
4969.156468013237,5042.523741721922,5735.322410952236
3426.720981897066,2901.1170558492786,2811.302747617421
3649.156468013237,3509.5747595500834,3878.084959568363
1441.156468013237,1426.8415867184315,1280.1576704151505
4013.156468013237,3953.234588908277,4052.35235333096
1943.156468013237,2183.692459144798,1376.0892031190997
631.2381950285696,1034.375113182632,924.5432812701346
1893.2242494757227,2418.55564770498,2631.4295771751827
2185.156468013237,2021.7283004577246,1988.1447795230138
1673.522657100651,1907.1266357185973,1973.8411053488992
3389.156468013237,3462.282326506939,3764.9361774914705
3713.156468013237,3405.2196637413126,4088.716576797677
2017.156468013237,1901.9851532829616,1982.125164250369
1493.156468013237,1384.8632704433176,1292.7345864562785
1593.156468013237,2061.1079752326887,855.2525782399088
749.1564680132369,768.9873985664674,823.5545821320916
3941.156468013237,3764.0533097121506,3985.42435896766
2497.156468013237,2892.673417375656,2781.4552732792645
913.1564680132369,898.7513695263328,851.6821588436763
2437.156468013237,2651.1361824309743,2811.302747617421
3759.6045773876813,3390.2274079287718,4022.3099232790464
1801.156468013237,1691.8147159492773,1670.6760833914075
3094.19480671397,2870.5606391770507,2811.302747617421
1705.156468013237,1788.6347039866657,1784.5404318860453
2128.5182659023308,1890.5044103779933,1797.3096632896109
2477.156468013237,2429.484675596046,2295.7139283306215
3373.522657100651,3443.8178642482144,3446.3751482354455
917.1564680132369,924.2771842727647,926.9055301983011
1437.156468013237,1439.8218818009295,1304.8672310437694
1961.156468013237,2382.573907158606,2271.472657149775
1840.5182659023308,1660.882693756843,1670.6760833914075
3515.6045773876813,2770.3665944569475,2986.8225725942407
1965.4611143281484,2297.951439143333,1616.7011711982595
2321.156468013237,2541.296919445975,2375.9946538166
2189.156468013237,2138.2082714596136,1965.0457278302722
3653.156468013237,3575.0810607893336,4583.580771523419
2945.156468013237,2743.458820320875,2687.6516845233264
877.1564680132369,1360.3669401033706,702.6142628017619
-114.84353198676308,347.66404757554096,548.1659791142808
-395.48173409766923,-92.99733062014525,402.257592521399
49.15646801323692,404.5566599329709,511.1743200361071
1325.4611143281481,1311.5504853822613,677.695764272382
2458.720981897066,1906.9176054452876,1942.9545346018324
2885.156468013237,2971.672748846193,2877.8068436206586
1489.2672216685405,1263.6208976873002,1241.6002265546144
779.2242494757227,947.7130785589285,893.0277498918673
1917.156468013237,1755.2169657805123,1814.1677898510402
2973.156468013237,2915.1228212293545,2811.302747617421
2765.156468013237,2855.0006976629356,2592.4576778498053
2880.5549274853606,2687.850017589617,2811.302747617421
1776.3962899447763,1628.2753364894597,1508.9986431155533
3381.156468013237,3629.086846678366,3385.3161488898877
2311.6045773876813,1627.9387108343658,1684.1904970064052
509.1564680132369,742.592032982908,767.6223627541121
1529.156468013237,1909.368355702801,737.6584738080527
677.1564680132369,692.1310983690582,764.2238331130383
4033.156468013237,4094.6106999124722,4030.164986902599
1509.156468013237,1466.426277657799,1285.7170785798528
1409.4611143281481,1604.1991116727236,1506.343058881298
2995.6045773876813,2650.8661425193804,1889.6616709160055
1989.156468013237,1991.8217485628684,1939.54461640283
2393.156468013237,2236.3574346700584,2058.9526789197344
1189.156468013237,1140.3668907975161,1098.7931110712782
-994.8435319867631,-1069.6125347515024,82.71941364564402
2927.156468013237,2861.2289866307083,2745.276972442534
3992.5182659023308,3497.0292398861493,3849.5751881405176
3112.5182659023308,2749.4164161845038,2811.302747617421
5791.604577387681,5425.267037262601,5916.51780299937
685.1564680132369,782.0066735140778,834.9058085211767
2458.260545729685,2402.4004653700026,2271.472657149775
2757.156468013237,2849.0037953379197,2629.3813090317585
873.1564680132369,910.2257879875197,485.98775743710854
2069.156468013237,1904.944624580357,1979.5017118595124
645.1564680132369,1009.5031773224782,501.36033400233924
1403.156468013237,1366.3991347808683,1408.1561098061297
4045.156468013237,3862.9242383446945,3989.211871525377
2857.156468013237,3094.525971877574,2755.5570743361104
1297.522657100651,1744.6874209555278,812.9882905192568
3375.780465681009,2661.040066620739,3076.0925070375624
3457.156468013237,3674.459409669439,3341.6997598670864
1597.156468013237,1670.9035175419453,1660.7780789198273
2089.2627983025677,2041.0031436552197,2146.110950198656
2735.156468013237,2541.771001325927,2685.129314749182
2057.156468013237,2011.9165069459325,1965.9608072152541
2937.156468013237,2784.333379971911,2811.302747617421
421.1564680132369,866.8328569014334,844.041674630637
1765.156468013237,2405.575026026206,2270.5718256652112
1895.156468013237,1730.7559277930468,1798.2247426745928
1668.683907428011,1873.8364928942276,1942.4956534206076
-638.8435319867631,-743.2491164194648,221.25937982103525
2781.156468013237,3009.9308485367,2839.080561198472
3390.876165997671,3336.157137240155,3379.871052232208
1621.156468013237,1830.0613052478782,1968.096637267243
3073.8570597134394,2473.220883377283,2281.5638695060643
577.1564680132369,1228.1522188859913,1229.703934674649
622.0265928569264,1079.4890102488366,1084.7612210668253
177.15646801323692,200.0546239521134,539.2972504076178
1197.156468013237,1184.9616670331584,1133.6970691359168
889.0535146236854,783.8425247504255,783.8663295637847
833.1564680132369,1196.1207807746612,600.6670177869207
3568.5182659023308,3082.802207139135,2880.3331101288977
897.1564680132369,727.126021886691,763.3750598032875
2901.156468013237,2753.9140929282657,2792.8603478715336
1565.156468013237,1563.1085441120454,516.4703078958382
1152.4800339064293,1115.7290901238032,1082.8121653953017
2711.756981704435,2664.4141233034525,2811.302747617421
3501.522657100651,3477.5782871949596,3813.5738577316883
2221.156468013237,2398.552653403612,2295.7139283306215
2913.156468013237,2599.7277372497715,2834.7186428548807
2554.5182659023308,2163.525382529011,1985.8243859170216
3625.156468013237,3442.622343542439,4128.790354896806
2457.156468013237,2389.0448913635746,2607.7893734263107
-569.9734071430735,-284.0453162348283,493.6596379236634
2227.6045773876813,1965.2744776277652,1128.9919593965662
-933.9734071430735,-669.8650226682403,277.1428792096938
3265.156468013237,3254.9792697926787,3379.871052232208
3333.461114328148,3363.9631128882975,3378.491700616492
1701.1025442097803,2037.569917074148,1942.9545346018324
1953.303617646659,1903.7430447890838,1942.9545346018324
3807.156468013237,3722.114299898424,3667.267454608303
3237.156468013237,3089.31184461294,2868.9280355366286
2533.156468013237,2368.6461015087557,2282.877731742044
2671.156468013237,2763.664876801775,2308.446833323
2249.156468013237,2681.555469474619,2781.4552732792645
-188.39542261231895,-403.97269758619086,260.15900601415376
3111.156468013237,3757.312612191865,3490.4985373062455
-22.843531986763082,40.34512123227887,444.39419429190986
2501.156468013237,3163.373409019924,3054.5211792053533
3593.156468013237,3787.5281838634273,3985.42435896766
2949.156468013237,2917.304832367595,2877.8068436206586
1817.156468013237,2052.468242468791,1240.3784127898891
1905.522657100651,2008.2742500915504,1951.5976022653338
1009.1564680132369,985.1547382251679,910.9279475436517
1685.156468013237,1772.8260081498572,1687.5341271553484
2570.366905968842,2481.268726297455,2268.049455891067
1897.156468013237,1898.4739669716644,1956.9830615849583
3677.156468013237,3509.023044536182,3962.145981974473
2653.156468013237,2744.063319551361,2877.8068436206586
2397.030088881727,2291.7898013113468,2116.640509120757
3447.5538717817053,3376.5972480689015,3311.9876046132545
1717.156468013237,1831.2178460885411,1687.0752459741236
3045.2672216685405,2514.3501654447905,3329.8939899747315
1757.156468013237,1611.9989444544726,1472.8963582979234
3417.2672216685405,3089.824579761729,2878.9284450209593
4053.156468013237,3880.836985589519,3989.211871525377
449.4611143281483,599.8021360353753,381.8043868557176
4619.604577387681,4124.556231672441,4061.807037252249
965.1564680132369,710.1218053441073,774.7801343955567
1381.156468013237,2114.4504214137087,819.4035293588414
1993.156468013237,2004.2503286314643,1922.715353907856
2338.720981897066,1764.7253810131017,1806.1050408082378
425.1564680132369,898.2036686213385,459.1774342688729
2983.5478788863707,2917.432427749378,2811.302747617421
3039.1570775913265,2815.265402164345,2822.70782220969
2769.156468013237,2590.732383762247,2811.302747617421
3825.156468013237,4020.6217803344853,3989.211871525377
2317.156468013237,2016.2831131466098,1957.5750523206655
-369.9734071430735,484.9631263067897,531.6669441123717
3029.156468013237,2914.1363307968895,2811.302747617421
2613.156468013237,2396.541019269845,2699.662505168517
4094.9347613899326,4016.4217493807046,4487.531950590685
3361.156468013237,3800.2774188994445,3514.7398084870924
3077.156468013237,3321.109930874828,3050.7062111494524
2488.5182659023308,2395.685272784189,2136.1220052755543
4331.2672216685405,4222.000579552728,4369.9793060839775
3861.156468013237,3838.9366290446287,3989.211871525377
1633.156468013237,1493.7160429958508,1475.4564881342312
2509.156468013237,2447.6454329792923,2309.7623660546765
1268.1033101508692,1334.855901079899,1235.9002932969972
1062.9949994251901,893.0910928564101,835.9442262065314
2305.156468013237,1998.253426306448,2169.526845436116
581.1564680132369,671.6936552454027,752.8239392131021
-940.219534318991,-938.4945925218694,166.58460358706017
2903.156468013237,3137.4517987200416,3054.5211792053533
2085.156468013237,2214.6244813372314,1402.2814528867107
2417.156468013237,2265.7902312812384,2078.370083492261
1885.1677416885414,1842.865490836681,1846.029053237784
3457.156468013237,3384.230832200031,3681.535549514602
125.26722166854051,-139.3670491926473,552.6806265383517
3501.156468013237,3293.4467263527713,3597.268124189669
3893.156468013237,3701.7155100436057,3962.145981974473
1333.2672216685405,1483.6212735894308,632.7012139930182
1565.156468013237,1503.1854783633275,1519.798062614687
-70.84353198676308,-53.00266035892491,504.335664119146
2698.5489677418677,3574.4372550974604,3962.145981974473
4301.156468013237,3983.1411408031336,3989.211871525377
777.1564680132369,634.290975444276,765.8476836730063
3039.1570775913265,3060.0101185448457,3090.8275700425033
1672.019329611917,1096.2391575675001,1090.5756830896678
1861.156468013237,1938.3623627865104,1942.9545346018324
3085.156468013237,3018.5835172836323,2889.817664265849
1105.156468013237,1065.653295276959,941.8145182907183
781.1564680132369,747.6945355534316,783.7105099601687
2409.156468013237,2477.3819344659514,2367.5271281889054
1545.030088881727,1437.7709412057739,1308.4401372752611
1631.1072331695984,1629.8135419358264,1516.4200600679735
-246.84353198676308,-323.53791649622315,529.3688118097702
1037.156468013237,1493.6420973745333,644.1586545656313
4499.461114328148,4671.183555952262,5562.153021019708
3581.156468013237,3537.678380988207,4297.386106786357
1661.156468013237,1749.9028490124824,1693.7304857776967
1765.156468013237,2011.0026613424652,1308.202919719788
1592.1095695786416,1568.3842729695216,1531.1866352758555
1017.1564680132369,878.3139264026772,859.6940521737308
873.1564680132369,829.3915238314701,787.8974220739257
1675.156468013237,1490.678938564506,1519.3391814334623
3598.0265928569265,4209.533019619019,4359.978896599647
2597.156468013237,2660.605291202175,2811.302747617421
1541.522657100651,1915.9519387979246,1932.2735009563394
2549.156468013237,2749.8901714681797,2811.302747617421
573.1564680132369,482.0319697255429,527.8305743512384
1869.156468013237,1710.3181580731152,1668.052631000551
4331.157077591326,4102.488492424445,4118.599127197153
2808.5182659023308,2590.180668748346,2811.302747617421
1005.1564680132369,970.3325328208246,879.1755483285282
888.5182659023308,1192.1358391796878,501.36033400233924
2821.156468013237,2784.8850949858124,2781.4552732792645
1496.0265928569265,1819.645012505601,1806.1050408082378
2697.156468013237,2623.1249782670984,2687.6516845233264
3933.156468013237,3994.1874348858137,3989.211871525377
2909.156468013237,2764.4086719970446,2811.302747617421
2066.2024257965113,2035.045221195316,1932.9375063721243
1133.156468013237,1159.3371105686974,514.2397663532437
1702.7162655464617,1485.0183352983076,1282.9584059269985
3949.156468013237,4013.8084379852016,4142.735780736553
937.2242494757227,1061.97238515374,1084.9211491096994
3001.156468013237,2961.178169777414,2602.28933915302
1485.156468013237,1585.6956695488857,1506.343058881298
1414.0265928569265,1660.408938473167,1657.371597355058
2925.156468013237,3011.1600342063603,2723.6046770790317
3609.156468013237,3583.867384003548,4676.127937710608
5055.156468013237,5274.591867895403,5749.350314014129
225.15646801323692,254.9742554446127,526.9383678472865
885.1564680132369,740.0673371040762,774.7801343955567
2582.720981897066,2031.749124242827,1951.5976022653338
1657.156468013237,1473.2006401419703,1495.347606913067
2583.030088881727,2758.6154850441108,2308.446833323
3277.156468013237,3650.741840280967,3962.145981974473
1765.156468013237,1626.9522204019008,1657.371597355058
2457.379303753036,2407.88463254623,2321.9363204623414
1877.156468013237,1883.5206910242362,1949.1027634513132
3498.720981897066,2934.1000186368683,2712.885921678591
2117.156468013237,2071.846550330983,1956.4026601667708
4335.156468013237,4422.111213236197,5383.082689064858
3293.156468013237,3816.618295734016,3972.7025785359665
1497.156468013237,1604.029061264526,1499.557396131903
3545.156468013237,3533.9581644035998,3962.145981974473
2417.156468013237,2222.864404438771,2058.9526789197344
1752.9713351084679,1701.6594302406843,1662.84391503063
3528.7976664743724,3075.6816847530717,2801.044587917675
1473.156468013237,1324.537431504816,1241.1090092669183
781.522657100651,1029.671881326861,941.8145182907183
3021.156468013237,3022.95012348431,2839.080561198472
891.1564680132369,704.1642094804795,725.2584521117356
1637.156468013237,1600.0441196695526,1499.557396131903
1813.156468013237,1748.2728794844193,1806.1050408082378
2273.156468013237,2266.815701578816,2147.815982376026
3509.461114328148,3808.478362135872,3697.408737079543
2954.0265928569265,3033.3667428228637,2880.3331101288977
1599.156468013237,1388.3747833508903,1454.5715143842556
2437.156468013237,2675.327507103122,1931.844163146437
2993.156468013237,3065.8759503267765,2839.080561198472
1981.156468013237,2048.7143609202976,1951.5976022653338
3779.780465681009,2795.853429338268,3105.9399813757195
969.1564680132369,1342.4505053459156,1408.6149909873545
1405.156468013237,1366.437788049705,1268.9071645887793
-222.84353198676308,252.85602026819583,515.1435783152255
1146.5489677418677,1670.864537676833,1660.172332866906
1675.156468013237,1641.9448028107176,1805.646159627013
4901.156468013237,4975.61030557939,5735.322410952236
829.1564680132369,791.1720774097998,803.8434338221173
3701.1570775913265,3877.0947392317403,3562.906525942766
4096.51826590233,3841.592395466546,4041.449317023255
1493.156468013237,1495.6890238607814,1497.3653132510021
1021.1564680132369,858.350238562698,822.3288924800486
2373.156468013237,2192.445443991402,2147.82159405568
2701.156468013237,2641.7981442028577,2797.944532523643
2383.156468013237,2741.446859590833,2687.6516845233264
2205.156468013237,2146.047410702751,1968.3859407348941
882.5489677418678,1647.5597139337538,1562.532087204147
1169.2672216685405,878.7876816863534,861.6825683280068
4165.156468013237,3982.193630235781,3989.211871525377
1633.156468013237,1911.4542620541622,1946.4793110604567
1453.156468013237,1530.6449675133013,1535.776038968626
3549.461114328148,3721.1664627347964,3872.8535651337043
2349.156468013237,2055.658773812667,1907.2938060469785
2909.156468013237,2979.4725816279415,2868.9280355366286
2923.156468013237,2746.418291618271,2687.6516845233264
2317.156468013237,2305.848677504282,2006.2768863336275
3528.5182659023308,3399.6965166999726,4088.716576797677
1615.156468013237,2283.4719184795813,1620.9484741490842
5055.156468013237,5289.545143842832,6360.0884627473715
473.1564680132369,719.6298939804205,771.0155440163269
2175.157077591326,1802.166714083065,1890.456528629109
-862.8435319867631,-966.7956443890976,101.32853591405666
3507.6045773876813,2884.703534185709,2975.4174980019716
2109.156468013237,2084.275130399579,1973.8411053488992
669.1564680132369,782.0066735140778,818.081589529224
3101.156468013237,3317.637724428644,3148.0689100341992
2151.157077591326,2184.717929442375,1320.8416122303288
328.51826590233077,34.86095405605147,447.1949298037579
3037.156468013237,3111.931298874837,2935.432131539866
1193.522657100651,1569.0341377468935,1520.9644828115872
2549.156468013237,2382.0611720098173,2282.877731742044
2717.156468013237,2709.0152852208685,2811.302747617421
-430.7327783314595,-830.0482806717507,174.72337836331798
1285.156468013237,1261.0962018084683,1221.823636541004
2669.156468013237,2472.4494823036257,2367.5271281889054
1785.156468013237,1744.7223867117336,1656.6475564082816
2909.156468013237,2869.2375230894913,2811.302747617421
1805.2672216685405,1275.576049068496,2002.548566249555
1925.156468013237,2014.9149581084407,1973.8411053488992
1182.358552549962,991.9230416238415,912.8770032151753
729.1564680132369,690.6321993840802,732.6798690641557
5119.156468013237,5321.97639161652,5782.2480036203515
1877.030088881727,1629.4379364156202,1668.052631000551
1461.156468013237,1427.3156685983838,1376.0679894809525
2649.156468013237,2351.129149817383,2221.5959524633854
2845.156468013237,2799.325635784452,2811.302747617421
661.1564680132369,895.7918982289373,845.4882420696136
-18.843531986763082,454.978614681708,522.6181232114563
2597.156468013237,2804.809802960679,2811.302747617421
1381.156468013237,1242.1903130911228,609.812316653428
3464.0750130456663,3400.545877503855,3551.524101558699
1785.4611143281484,1613.0244147520502,1480.7766564315684
1769.156468013237,1719.4835619688372,1679.6538290217034
805.1564680132369,784.9661448114732,822.3288924800486
2525.156468013237,2499.0148982953824,2301.4583964122776
3953.156468013237,4025.724282905009,4142.735780736553
1547.604577387681,986.8240142146194,892.790882055011
3753.156468013237,3951.222628178235,3989.211871525377
1845.156468013237,1844.5798057767427,1956.9830615849583
4403.604577387681,3930.5151451429856,3943.10685047534
793.1564680132369,1013.0493293899812,906.6806445928271
371.1570775913263,684.0482896926808,510.08458540392513
2425.156468013237,2773.8781073645205,2677.3935248235803
1337.156468013237,1041.5346154338088,924.2820778074445
2541.156468013237,2745.431474589531,2811.302747617421
2826.3552044432677,2787.6684567895127,2808.7803778432767
3869.156468013237,3960.934432186631,4359.978896599647
2077.156468013237,2084.7878655483682,1963.824077119191
2241.156468013237,2902.385221384052,2637.468065559389
917.1564680132369,935.6802940437833,924.9564745267776
3097.461114328148,3029.420781093003,2868.9280355366286
1357.156468013237,1358.9416601434343,1282.9356915719052
2409.156468013237,3056.3288818253513,2839.080561198472
79.15646801323692,460.0632987918531,627.1647806601864
-1585.4510322581323,-1032.683610234052,127.22936960356814
1336.5182659023308,1375.9068968209053,1262.710805966431
4111.156468013237,4174.103320682823,4296.401692620572
3497.156468013237,3318.85527490759,3311.9876046132545
3207.156468013237,3859.1040322566914,3565.4288957169106
3605.156468013237,3590.889756626142,3962.145981974473
2217.156468013237,2450.434853868491,2240.7243513270546
2759.156468013237,2696.0353167346466,2687.6516845233264
3797.156468013237,3741.130150574776,3985.42435896766
2666.0265928569265,3137.8529091747196,2935.432131539866
3769.156468013237,3969.726070302073,3989.211871525377
4165.5226571006515,3988.1515526956855,3989.211871525377
2671.156468013237,2461.955229831123,2687.6516845233264
2947.6045773876813,2351.2992002255805,2173.7205961864656
3877.461114328148,3656.777722471097,3962.145981974473
2443.157077591326,2437.454558785993,2295.7139283306215
3073.156468013237,3003.1175061874155,2877.8068436206586
1421.030088881727,1436.2717156245196,1297.0350626829918
3049.7584592517587,2879.9907680831384,2811.302747617421
4525.2672216685405,3883.36168146835,3989.211871525377
3411.6163691614747,3042.224966681805,2868.9280355366286
-502.8435319867631,198.4491239244851,456.67005268980796
4587.156468013237,4799.9220566145505,6004.423487557727
804.3605076764768,813.749076645282,823.1413888754486
2925.156468013237,2812.818666015739,2811.302747617421
2835.522657100651,3204.3652348625737,2997.1460354000856
689.1564680132369,771.038339161623,821.5368757941563
1805.156468013237,1626.9915268632897,1805.646159627013
1997.156468013237,2089.2855422921302,1973.8411053488992
1793.604577387681,1046.5453539226357,1126.3841814422692
2025.156468013237,1837.0840044667482,1797.3096632896109
1993.156468013237,1952.8418834502622,1942.9545346018324
1965.156468013237,2475.5400241441057,2302.3592278968413
1713.156468013237,1715.8023252493424,1670.6760833914075
1229.156468013237,1235.6873266573743,1243.7324616577748
1449.165115937468,1420.1948196160436,1262.2519247852063
3053.156468013237,2864.227111196941,2811.302747617421
2963.156468013237,3047.141448156458,2723.6046770790317
501.1897939806347,698.9773614979573,754.442609080737
1209.522657100651,1448.4745505478627,1293.5973767134979
529.1564680132369,749.0626905916007,780.3452160815337
2717.156468013237,2797.0099701789304,2877.8068436206586
293.1564680132369,780.8682777300696,519.5169324038429
785.1564680132369,758.570779227914,763.3750598032875
3129.156468013237,3584.1100792407433,3213.8726099089895
4049.156468013237,4028.117908240756,3989.211871525377
1519.1570775913265,1292.5409591496914,1247.3053678892666
2457.156468013237,2872.158014521775,2811.302747617421
1301.156468013237,1015.1002699851367,922.3330221359209
3348.2605995951726,2601.524608621007,2659.522671222213
1661.156468013237,1504.6843773483056,1494.7418608601456
-70.84353198676308,-52.963680493812035,504.335664119146
2107.310053166667,1934.3774211915368,1942.9545346018324
1266.5489677418677,1785.6362528241575,1825.5728644433095
2947.156468013237,2879.219693605757,2745.276972442534
697.1564680132369,653.2684994480661,699.2983670103225
2111.311752954425,2479.2567655674115,2295.7139283306215
3133.156468013237,3379.975524097188,3170.198149983472
2417.156468013237,2781.3742352707914,2745.276972442534
3147.1570775913265,3040.9018505942468,2868.9280355366286
-62.84353198676308,649.6440610540624,455.9656762169012
5167.156468013237,5364.902218458987,5719.688212828788
3361.156468013237,3431.8967044271803,3178.1724886923794
2949.156468013237,2879.311457687453,2877.8068436206586
1549.156468013237,1414.8477820683988,1291.5627450074198
1997.6897046616778,1846.4156570130904,1935.0742364681873
3965.156468013237,3926.970293867803,4142.735780736553
3689.156468013237,4335.785804267588,5357.526229862146
3369.156468013237,3357.7961601550833,3551.524101558699
2049.156468013237,1775.1806536204915,1822.7721289314616
2497.156468013237,2236.8311899537343,1976.5732377145619
1873.156468013237,2104.311463068557,1052.242562012105
1889.156468013237,1898.986702120453,1949.1027634513132
3031.4920382067685,2285.0650744787335,2024.6413743168034
2685.156468013237,2759.529330647578,2877.8068436206586
1077.156468013237,925.2246948401173,924.2820778074445
2955.1570775913265,2731.425709209455,2822.70782220969
909.1564680132369,1018.2687715558425,949.2359352431384
1858.327182313785,1832.4488714981273,1821.5892068034605
1591.1368388000456,1403.703338222249,1262.710805966431
2337.156468013237,2199.421859112551,814.7950240351659
-418.8435319867631,-47.07305261517013,480.43316736403375
3869.156468013237,3928.9042948676215,4030.164986902599
4049.156468013237,3981.1681599382036,4432.629425874266
2749.6045773876813,2320.478802727257,1648.0782214905648
1537.156468013237,1559.045642786847,456.2475137256046
2389.156468013237,2482.088641483024,2301.4583964122776
2103.156468013237,2350.8980897709025,1634.5638078755671
1505.156468013237,1612.472699738149,1469.371581839299
-1062.843531986763,-1027.7121782066133,98.69990283086696
2369.156468013237,2266.815701578816,2075.3879601903313
2037.156468013237,1842.5678450466999,2007.8568020417958
801.1564680132369,804.4560773677764,825.7220737422633
881.1564680132369,784.5247183528531,337.3135852149974
3443.310053166667,3001.448230197964,2801.044587917675
2377.157077591326,2136.0655667827614,1965.8635709607497
2977.156468013237,3607.854993303613,3962.145981974473
3129.156468013237,3088.325354180475,2868.9280355366286
569.2672216685405,726.5003612514713,520.0849948882557
802.0265928569264,1135.9999580005626,943.7635739622418
2119.156468013237,2057.158325990197,1839.7624725040473
3205.156468013237,3286.0813423933105,2935.432131539866
2415.310053166667,1721.28649242557,1714.009154397452
2051.156468013237,2167.239957616115,1389.7045368455827
5395.156468013237,5457.2635096177255,6328.07687730701
4069.156468013237,4301.816351047532,5205.335286693938
2405.156468013237,2187.435032098851,2172.9636967210904
4307.604577387681,3572.3863145023042,3832.5277922801915
2843.156468013237,2923.8091549401724,2581.771159713959
3833.156468013237,3912.8334579446428,3893.140028474076
1659.156468013237,1473.7526817521477,1511.917764481042
2583.156468013237,2821.070224307993,2308.446833323
2449.156468013237,2682.78465514428,1939.724461280082
-666.9699111182731,-144.44475566645986,268.84957928859876
3953.156468013237,3898.827692564567,4052.35235333096
1869.156468013237,1708.3061973430722,1657.9773434079793
2030.0265928569265,2399.196459095486,2136.1220052755543
1561.156468013237,1569.0274867068365,516.4703078958382
3757.156468013237,3668.732873852292,3446.825511929737
1941.156468013237,2456.089071452915,2352.8228912094078
